|cd_ugestora|de_ugestora|dt_ano|cd_receitaorcug|de_receitaorcug|tp_atualizacaoreceita|de_atualizacaoreceita|vl_lancamentoOrc|dt_mesano
522361|201095|Prefeitura Municipal de João Pessoa|2011|11219900|TAXA PELO EXERCÍCIO DE LOTEAMENTO E ARRUAMENTO|1|Lançamento de receita|109463.29|2011-12-01
522362|201095|Prefeitura Municipal de João Pessoa|2011|13250000|REMUNERACAO DE DEPOSITOS BANCARIOS - RECEITA DE APLICAÇÃO FINANCEIRA - RECURSOS|1|Lançamento de receita|30238.91|2011-01-01
522363|201095|Prefeitura Municipal de João Pessoa|2011|13250000|REMUNERACAO DE DEPOSITOS BANCARIOS - RECEITA DE APLICAÇÃO FINANCEIRA - RECURSOS|1|Lançamento de receita|69845.89|2011-02-01
522364|201095|Prefeitura Municipal de João Pessoa|2011|13250000|REMUNERACAO DE DEPOSITOS BANCARIOS - RECEITA DE APLICAÇÃO FINANCEIRA - RECURSOS|1|Lançamento de receita|106581.65|2011-03-01
522365|201095|Prefeitura Municipal de João Pessoa|2011|13250000|REMUNERACAO DE DEPOSITOS BANCARIOS - RECEITA DE APLICAÇÃO FINANCEIRA - RECURSOS|1|Lançamento de receita|129961.42|2011-04-01
522366|201095|Prefeitura Municipal de João Pessoa|2011|13250000|REMUNERACAO DE DEPOSITOS BANCARIOS - RECEITA DE APLICAÇÃO FINANCEIRA - RECURSOS|1|Lançamento de receita|223848.17|2011-05-01
522367|201095|Prefeitura Municipal de João Pessoa|2011|13250000|REMUNERACAO DE DEPOSITOS BANCARIOS - RECEITA DE APLICAÇÃO FINANCEIRA - RECURSOS|1|Lançamento de receita|235493.63|2011-06-01
522368|201095|Prefeitura Municipal de João Pessoa|2011|13250000|REMUNERACAO DE DEPOSITOS BANCARIOS - RECEITA DE APLICAÇÃO FINANCEIRA - RECURSOS|1|Lançamento de receita|289534.81|2011-07-01
522369|201095|Prefeitura Municipal de João Pessoa|2011|13250000|REMUNERACAO DE DEPOSITOS BANCARIOS - RECEITA DE APLICAÇÃO FINANCEIRA - RECURSOS|1|Lançamento de receita|333178.95|2011-08-01
522370|201095|Prefeitura Municipal de João Pessoa|2011|13250000|REMUNERACAO DE DEPOSITOS BANCARIOS - RECEITA DE APLICAÇÃO FINANCEIRA - RECURSOS|1|Lançamento de receita|271934.4|2011-09-01
522371|201095|Prefeitura Municipal de João Pessoa|2011|13250000|REMUNERACAO DE DEPOSITOS BANCARIOS - RECEITA DE APLICAÇÃO FINANCEIRA - RECURSOS|1|Lançamento de receita|249589.95|2011-10-01
522372|201095|Prefeitura Municipal de João Pessoa|2011|13250000|REMUNERACAO DE DEPOSITOS BANCARIOS - RECEITA DE APLICAÇÃO FINANCEIRA - RECURSOS|1|Lançamento de receita|236707.11|2011-11-01
522373|201095|Prefeitura Municipal de João Pessoa|2011|13250000|REMUNERACAO DE DEPOSITOS BANCARIOS - RECEITA DE APLICAÇÃO FINANCEIRA - RECURSOS|1|Lançamento de receita|218424.69|2011-12-01
522625|201095|Prefeitura Municipal de João Pessoa|2019|17180151|Sem descrição|1|Lançamento de receita|2720.49|2019-01-01
522626|201095|Prefeitura Municipal de João Pessoa|2019|17180151|Sem descrição|1|Lançamento de receita|3208.16|2019-02-01
522627|201095|Prefeitura Municipal de João Pessoa|2019|17180151|Sem descrição|1|Lançamento de receita|1786.75|2019-03-01
522628|201095|Prefeitura Municipal de João Pessoa|2019|17180151|Sem descrição|1|Lançamento de receita|983.09|2019-04-01
522629|201095|Prefeitura Municipal de João Pessoa|2019|17180151|Sem descrição|1|Lançamento de receita|4048.28|2019-05-01
522630|201095|Prefeitura Municipal de João Pessoa|2019|17180151|Sem descrição|1|Lançamento de receita|452.45|2019-06-01
522631|201095|Prefeitura Municipal de João Pessoa|2019|17180151|Sem descrição|1|Lançamento de receita|3283.91|2019-07-01
522632|201095|Prefeitura Municipal de João Pessoa|2019|17180151|Sem descrição|3|Dedução de Receita do Fundeb|544.09|2019-01-01
522633|201095|Prefeitura Municipal de João Pessoa|2019|17180151|Sem descrição|3|Dedução de Receita do Fundeb|641.62|2019-02-01
522634|201095|Prefeitura Municipal de João Pessoa|2019|17180151|Sem descrição|3|Dedução de Receita do Fundeb|357.34|2019-03-01
522635|201095|Prefeitura Municipal de João Pessoa|2019|17180151|Sem descrição|3|Dedução de Receita do Fundeb|196.6|2019-04-01
522636|201095|Prefeitura Municipal de João Pessoa|2019|17180151|Sem descrição|3|Dedução de Receita do Fundeb|809.65|2019-05-01
522637|201095|Prefeitura Municipal de João Pessoa|2019|17180151|Sem descrição|3|Dedução de Receita do Fundeb|90.48|2019-06-01
522638|201095|Prefeitura Municipal de João Pessoa|2019|17180151|Sem descrição|3|Dedução de Receita do Fundeb|656.77|2019-07-01
522737|201095|Prefeitura Municipal de João Pessoa|2011|12202900|CONTRIBUIÇÃO PARA O CUSTEIO DO SERVIÇO DE ILUMINAÇÃO PÚBLICA|1|Lançamento de receita|1331896.14|2011-01-01
522738|201095|Prefeitura Municipal de João Pessoa|2011|12202900|CONTRIBUIÇÃO PARA O CUSTEIO DO SERVIÇO DE ILUMINAÇÃO PÚBLICA|1|Lançamento de receita|1305946.46|2011-02-01
522739|201095|Prefeitura Municipal de João Pessoa|2011|12202900|CONTRIBUIÇÃO PARA O CUSTEIO DO SERVIÇO DE ILUMINAÇÃO PÚBLICA|1|Lançamento de receita|3107333.56|2011-03-01
522740|201095|Prefeitura Municipal de João Pessoa|2011|12202900|CONTRIBUIÇÃO PARA O CUSTEIO DO SERVIÇO DE ILUMINAÇÃO PÚBLICA|1|Lançamento de receita|1342222.18|2011-04-01
522741|201095|Prefeitura Municipal de João Pessoa|2011|12202900|CONTRIBUIÇÃO PARA O CUSTEIO DO SERVIÇO DE ILUMINAÇÃO PÚBLICA|1|Lançamento de receita|1350734.14|2011-05-01
522742|201095|Prefeitura Municipal de João Pessoa|2011|12202900|CONTRIBUIÇÃO PARA O CUSTEIO DO SERVIÇO DE ILUMINAÇÃO PÚBLICA|1|Lançamento de receita|1383908.3|2011-06-01
522743|201095|Prefeitura Municipal de João Pessoa|2011|12202900|CONTRIBUIÇÃO PARA O CUSTEIO DO SERVIÇO DE ILUMINAÇÃO PÚBLICA|1|Lançamento de receita|1253172.72|2011-07-01
522744|201095|Prefeitura Municipal de João Pessoa|2011|12202900|CONTRIBUIÇÃO PARA O CUSTEIO DO SERVIÇO DE ILUMINAÇÃO PÚBLICA|1|Lançamento de receita|1332894.53|2011-08-01
522745|201095|Prefeitura Municipal de João Pessoa|2011|12202900|CONTRIBUIÇÃO PARA O CUSTEIO DO SERVIÇO DE ILUMINAÇÃO PÚBLICA|1|Lançamento de receita|1291178.76|2011-09-01
522746|201095|Prefeitura Municipal de João Pessoa|2011|12202900|CONTRIBUIÇÃO PARA O CUSTEIO DO SERVIÇO DE ILUMINAÇÃO PÚBLICA|1|Lançamento de receita|1259473.24|2011-10-01
522747|201095|Prefeitura Municipal de João Pessoa|2011|12202900|CONTRIBUIÇÃO PARA O CUSTEIO DO SERVIÇO DE ILUMINAÇÃO PÚBLICA|1|Lançamento de receita|1336236.91|2011-11-01
522748|201095|Prefeitura Municipal de João Pessoa|2011|12202900|CONTRIBUIÇÃO PARA O CUSTEIO DO SERVIÇO DE ILUMINAÇÃO PÚBLICA|1|Lançamento de receita|1375077.65|2011-12-01
523017|201095|Prefeitura Municipal de João Pessoa|2011|17240100|TRANSF.DE REC.DO FUNDO DE MANUT. E DESENV. DA EDUCAÇÃO BÁSICA E DE VALORIZAÇÃO D|1|Lançamento de receita|8977582.28|2011-12-01
523313|201095|Prefeitura Municipal de João Pessoa|2011|13900000|RENDIMENTOS DE APLICACOES FINANCEIRAS - RECURSOS ORDINÁRIOS|1|Lançamento de receita|664383.52|2011-01-01
523314|201095|Prefeitura Municipal de João Pessoa|2011|13900000|RENDIMENTOS DE APLICACOES FINANCEIRAS - RECURSOS ORDINÁRIOS|1|Lançamento de receita|801021.66|2011-02-01
523315|201095|Prefeitura Municipal de João Pessoa|2011|13900000|RENDIMENTOS DE APLICACOES FINANCEIRAS - RECURSOS ORDINÁRIOS|1|Lançamento de receita|1285224.3|2011-03-01
523316|201095|Prefeitura Municipal de João Pessoa|2011|13900000|RENDIMENTOS DE APLICACOES FINANCEIRAS - RECURSOS ORDINÁRIOS|1|Lançamento de receita|1010453.43|2011-04-01
523317|201095|Prefeitura Municipal de João Pessoa|2011|13900000|RENDIMENTOS DE APLICACOES FINANCEIRAS - RECURSOS ORDINÁRIOS|1|Lançamento de receita|1133546.7|2011-05-01
523318|201095|Prefeitura Municipal de João Pessoa|2011|13900000|RENDIMENTOS DE APLICACOES FINANCEIRAS - RECURSOS ORDINÁRIOS|1|Lançamento de receita|992301.39|2011-06-01
523319|201095|Prefeitura Municipal de João Pessoa|2011|13900000|RENDIMENTOS DE APLICACOES FINANCEIRAS - RECURSOS ORDINÁRIOS|1|Lançamento de receita|1033064.12|2011-07-01
523320|201095|Prefeitura Municipal de João Pessoa|2011|13900000|RENDIMENTOS DE APLICACOES FINANCEIRAS - RECURSOS ORDINÁRIOS|1|Lançamento de receita|1229073.54|2011-08-01
523321|201095|Prefeitura Municipal de João Pessoa|2011|13900000|RENDIMENTOS DE APLICACOES FINANCEIRAS - RECURSOS ORDINÁRIOS|1|Lançamento de receita|1005756.93|2011-09-01
523322|201095|Prefeitura Municipal de João Pessoa|2011|13900000|RENDIMENTOS DE APLICACOES FINANCEIRAS - RECURSOS ORDINÁRIOS|1|Lançamento de receita|1184411.23|2011-10-01
523323|201095|Prefeitura Municipal de João Pessoa|2011|13900000|RENDIMENTOS DE APLICACOES FINANCEIRAS - RECURSOS ORDINÁRIOS|1|Lançamento de receita|587369.39|2011-11-01
523324|201095|Prefeitura Municipal de João Pessoa|2011|13900000|RENDIMENTOS DE APLICACOES FINANCEIRAS - RECURSOS ORDINÁRIOS|1|Lançamento de receita|884579.18|2011-12-01
523325|201095|Prefeitura Municipal de João Pessoa|2011|17610000|TRANSFERÊNCIAS DE CONVÊNIOS - RECURSOS DA UNIÃO|1|Lançamento de receita|339609.6|2011-04-01
523326|201095|Prefeitura Municipal de João Pessoa|2011|17610000|TRANSFERÊNCIAS DE CONVÊNIOS - RECURSOS DA UNIÃO|1|Lançamento de receita|633521.3|2011-05-01
523327|201095|Prefeitura Municipal de João Pessoa|2011|17610000|TRANSFERÊNCIAS DE CONVÊNIOS - RECURSOS DA UNIÃO|1|Lançamento de receita|9175500.9|2011-06-01
523328|201095|Prefeitura Municipal de João Pessoa|2011|17610000|TRANSFERÊNCIAS DE CONVÊNIOS - RECURSOS DA UNIÃO|1|Lançamento de receita|9779.95|2011-07-01
523329|201095|Prefeitura Municipal de João Pessoa|2011|17610000|TRANSFERÊNCIAS DE CONVÊNIOS - RECURSOS DA UNIÃO|1|Lançamento de receita|40751.95|2011-08-01
523330|201095|Prefeitura Municipal de João Pessoa|2011|17610000|TRANSFERÊNCIAS DE CONVÊNIOS - RECURSOS DA UNIÃO|1|Lançamento de receita|116051.95|2011-09-01
523331|201095|Prefeitura Municipal de João Pessoa|2011|17610000|TRANSFERÊNCIAS DE CONVÊNIOS - RECURSOS DA UNIÃO|1|Lançamento de receita|5651.95|2011-10-01
523332|201095|Prefeitura Municipal de João Pessoa|2011|17610000|TRANSFERÊNCIAS DE CONVÊNIOS - RECURSOS DA UNIÃO|1|Lançamento de receita|7043.75|2011-11-01
523333|201095|Prefeitura Municipal de João Pessoa|2011|17610000|TRANSFERÊNCIAS DE CONVÊNIOS - RECURSOS DA UNIÃO|1|Lançamento de receita|325723.89|2011-12-01
525620|201095|Prefeitura Municipal de João Pessoa|2019|17180511|Sem descrição|1|Lançamento de receita|661954.21|2019-03-01
525621|201095|Prefeitura Municipal de João Pessoa|2019|17180511|Sem descrição|1|Lançamento de receita|646796.01|2019-04-01
525622|201095|Prefeitura Municipal de João Pessoa|2019|17180511|Sem descrição|1|Lançamento de receita|621767.17|2019-05-01
525623|201095|Prefeitura Municipal de João Pessoa|2019|17180511|Sem descrição|1|Lançamento de receita|746302.44|2019-06-01
525624|201095|Prefeitura Municipal de João Pessoa|2019|17180511|Sem descrição|1|Lançamento de receita|648168.23|2019-07-01
529670|201095|Prefeitura Municipal de João Pessoa|2015|9517210105|Dedução de Receita para Formação do FUNDEB - ITR|3|Dedução de Receita do Fundeb|182.51|2015-09-01
529671|201095|Prefeitura Municipal de João Pessoa|2015|9517210105|Dedução de Receita para Formação do FUNDEB - ITR|3|Dedução de Receita do Fundeb|14566.0|2015-10-01
529672|201095|Prefeitura Municipal de João Pessoa|2015|9517210105|Dedução de Receita para Formação do FUNDEB - ITR|3|Dedução de Receita do Fundeb|132.97|2015-11-01
529673|201095|Prefeitura Municipal de João Pessoa|2015|9517210105|Dedução de Receita para Formação do FUNDEB - ITR|3|Dedução de Receita do Fundeb|276.91|2015-12-01
530080|201095|Prefeitura Municipal de João Pessoa|2011|17240200|TRANSFERENCIAS DE RECURSOS DA COMPLEMENTAÇÃO DA UNIÃO AO FUNDO DE MANUTENÇAO E D|1|Lançamento de receita|1234589.47|2011-02-01
530081|201095|Prefeitura Municipal de João Pessoa|2011|17240200|TRANSFERENCIAS DE RECURSOS DA COMPLEMENTAÇÃO DA UNIÃO AO FUNDO DE MANUTENÇAO E D|1|Lançamento de receita|671619.06|2011-03-01
530082|201095|Prefeitura Municipal de João Pessoa|2011|17240200|TRANSFERENCIAS DE RECURSOS DA COMPLEMENTAÇÃO DA UNIÃO AO FUNDO DE MANUTENÇAO E D|1|Lançamento de receita|671619.06|2011-04-01
530083|201095|Prefeitura Municipal de João Pessoa|2011|17240200|TRANSFERENCIAS DE RECURSOS DA COMPLEMENTAÇÃO DA UNIÃO AO FUNDO DE MANUTENÇAO E D|1|Lançamento de receita|671619.06|2011-05-01
530084|201095|Prefeitura Municipal de João Pessoa|2011|17240200|TRANSFERENCIAS DE RECURSOS DA COMPLEMENTAÇÃO DA UNIÃO AO FUNDO DE MANUTENÇAO E D|1|Lançamento de receita|1497907.28|2011-06-01
530085|201095|Prefeitura Municipal de João Pessoa|2011|17240200|TRANSFERENCIAS DE RECURSOS DA COMPLEMENTAÇÃO DA UNIÃO AO FUNDO DE MANUTENÇAO E D|1|Lançamento de receita|710286.35|2011-07-01
530086|201095|Prefeitura Municipal de João Pessoa|2011|17240200|TRANSFERENCIAS DE RECURSOS DA COMPLEMENTAÇÃO DA UNIÃO AO FUNDO DE MANUTENÇAO E D|1|Lançamento de receita|870163.53|2011-08-01
530087|201095|Prefeitura Municipal de João Pessoa|2011|17240200|TRANSFERENCIAS DE RECURSOS DA COMPLEMENTAÇÃO DA UNIÃO AO FUNDO DE MANUTENÇAO E D|1|Lançamento de receita|870163.53|2011-10-01
530088|201095|Prefeitura Municipal de João Pessoa|2011|17240200|TRANSFERENCIAS DE RECURSOS DA COMPLEMENTAÇÃO DA UNIÃO AO FUNDO DE MANUTENÇAO E D|1|Lançamento de receita|869684.67|2011-11-01
530089|201095|Prefeitura Municipal de João Pessoa|2011|17240200|TRANSFERENCIAS DE RECURSOS DA COMPLEMENTAÇÃO DA UNIÃO AO FUNDO DE MANUTENÇAO E D|1|Lançamento de receita|1784480.53|2011-12-01
530090|201095|Prefeitura Municipal de João Pessoa|2011|19119900|MULTAS E JUROS DE MORA DO IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA - ISS|1|Lançamento de receita|179533.99|2011-01-01
530091|201095|Prefeitura Municipal de João Pessoa|2011|19119900|MULTAS E JUROS DE MORA DO IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA - ISS|1|Lançamento de receita|436138.67|2011-02-01
530092|201095|Prefeitura Municipal de João Pessoa|2011|19119900|MULTAS E JUROS DE MORA DO IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA - ISS|1|Lançamento de receita|398353.08|2011-03-01
530093|201095|Prefeitura Municipal de João Pessoa|2011|19119900|MULTAS E JUROS DE MORA DO IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA - ISS|1|Lançamento de receita|210113.97|2011-04-01
530094|201095|Prefeitura Municipal de João Pessoa|2011|19119900|MULTAS E JUROS DE MORA DO IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA - ISS|1|Lançamento de receita|274191.11|2011-05-01
530095|201095|Prefeitura Municipal de João Pessoa|2011|19119900|MULTAS E JUROS DE MORA DO IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA - ISS|1|Lançamento de receita|228975.88|2011-06-01
530096|201095|Prefeitura Municipal de João Pessoa|2011|19119900|MULTAS E JUROS DE MORA DO IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA - ISS|1|Lançamento de receita|213059.5|2011-07-01
530097|201095|Prefeitura Municipal de João Pessoa|2011|19119900|MULTAS E JUROS DE MORA DO IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA - ISS|1|Lançamento de receita|191999.35|2011-08-01
530098|201095|Prefeitura Municipal de João Pessoa|2011|19119900|MULTAS E JUROS DE MORA DO IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA - ISS|1|Lançamento de receita|273113.03|2011-09-01
530099|201095|Prefeitura Municipal de João Pessoa|2011|19119900|MULTAS E JUROS DE MORA DO IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA - ISS|1|Lançamento de receita|198183.51|2011-10-01
530100|201095|Prefeitura Municipal de João Pessoa|2011|19119900|MULTAS E JUROS DE MORA DO IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA - ISS|1|Lançamento de receita|329988.3|2011-11-01
530101|201095|Prefeitura Municipal de João Pessoa|2011|19119900|MULTAS E JUROS DE MORA DO IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA - ISS|1|Lançamento de receita|265493.33|2011-12-01
530924|201095|Prefeitura Municipal de João Pessoa|2009|21100000|OPERAÇÕES DE CRÉDITO INTERNAS|1|Lançamento de receita|851982.86|2009-12-01
530925|201095|Prefeitura Municipal de João Pessoa|2009|97220101|DEDUÇÕES DA RECEITA PARA FORMAÇÃO DO FUNDEB - ICMS|3|Dedução de Receita do Fundeb|2488460.61|2009-01-01
530926|201095|Prefeitura Municipal de João Pessoa|2009|97220101|DEDUÇÕES DA RECEITA PARA FORMAÇÃO DO FUNDEB - ICMS|3|Dedução de Receita do Fundeb|2016420.55|2009-02-01
530927|201095|Prefeitura Municipal de João Pessoa|2009|97220101|DEDUÇÕES DA RECEITA PARA FORMAÇÃO DO FUNDEB - ICMS|3|Dedução de Receita do Fundeb|2319757.27|2009-03-01
530928|201095|Prefeitura Municipal de João Pessoa|2009|97220101|DEDUÇÕES DA RECEITA PARA FORMAÇÃO DO FUNDEB - ICMS|3|Dedução de Receita do Fundeb|2134997.67|2009-04-01
530929|201095|Prefeitura Municipal de João Pessoa|2009|97220101|DEDUÇÕES DA RECEITA PARA FORMAÇÃO DO FUNDEB - ICMS|3|Dedução de Receita do Fundeb|2227137.57|2009-05-01
530930|201095|Prefeitura Municipal de João Pessoa|2009|97220101|DEDUÇÕES DA RECEITA PARA FORMAÇÃO DO FUNDEB - ICMS|3|Dedução de Receita do Fundeb|2402152.86|2009-06-01
530931|201095|Prefeitura Municipal de João Pessoa|2009|97220101|DEDUÇÕES DA RECEITA PARA FORMAÇÃO DO FUNDEB - ICMS|3|Dedução de Receita do Fundeb|2527489.03|2009-07-01
530932|201095|Prefeitura Municipal de João Pessoa|2009|97220101|DEDUÇÕES DA RECEITA PARA FORMAÇÃO DO FUNDEB - ICMS|3|Dedução de Receita do Fundeb|2052020.03|2009-08-01
530933|201095|Prefeitura Municipal de João Pessoa|2009|97220101|DEDUÇÕES DA RECEITA PARA FORMAÇÃO DO FUNDEB - ICMS|3|Dedução de Receita do Fundeb|3025780.82|2009-09-01
530934|201095|Prefeitura Municipal de João Pessoa|2009|97220101|DEDUÇÕES DA RECEITA PARA FORMAÇÃO DO FUNDEB - ICMS|3|Dedução de Receita do Fundeb|2662782.49|2009-10-01
530935|201095|Prefeitura Municipal de João Pessoa|2009|97220101|DEDUÇÕES DA RECEITA PARA FORMAÇÃO DO FUNDEB - ICMS|3|Dedução de Receita do Fundeb|2328637.52|2009-11-01
530976|201095|Prefeitura Municipal de João Pessoa|2009|97220101|DEDUÇÕES DA RECEITA PARA FORMAÇÃO DO FUNDEB - ICMS|3|Dedução de Receita do Fundeb|3427475.07|2009-12-01
534305|201095|Prefeitura Municipal de João Pessoa|2015|19119901|Multas e Juros de Mora de Outros Tributos|1|Lançamento de receita|2063778.85|2015-09-01
534306|201095|Prefeitura Municipal de João Pessoa|2015|19119901|Multas e Juros de Mora de Outros Tributos|1|Lançamento de receita|935509.48|2015-10-01
534307|201095|Prefeitura Municipal de João Pessoa|2015|19119901|Multas e Juros de Mora de Outros Tributos|1|Lançamento de receita|349548.48|2015-11-01
534308|201095|Prefeitura Municipal de João Pessoa|2015|19119901|Multas e Juros de Mora de Outros Tributos|1|Lançamento de receita|182440.52|2015-12-01
534309|201095|Prefeitura Municipal de João Pessoa|2015|19229900|Outras Restituições|2|Estorno de lançamento de receita|7857.0|2015-12-01
534310|201095|Prefeitura Municipal de João Pessoa|2015|9517210102|Dedução de Receita do FPM – FUNDEB e Redutor Financeiro|3|Dedução de Receita do Fundeb|6868242.92|2015-01-01
534311|201095|Prefeitura Municipal de João Pessoa|2015|9517210102|Dedução de Receita do FPM – FUNDEB e Redutor Financeiro|3|Dedução de Receita do Fundeb|7011145.38|2015-02-01
534312|201095|Prefeitura Municipal de João Pessoa|2015|9517210102|Dedução de Receita do FPM – FUNDEB e Redutor Financeiro|3|Dedução de Receita do Fundeb|5106589.58|2015-03-01
534313|201095|Prefeitura Municipal de João Pessoa|2015|9517210102|Dedução de Receita do FPM – FUNDEB e Redutor Financeiro|3|Dedução de Receita do Fundeb|5511363.34|2015-04-01
534314|201095|Prefeitura Municipal de João Pessoa|2015|9517210102|Dedução de Receita do FPM – FUNDEB e Redutor Financeiro|3|Dedução de Receita do Fundeb|6777439.53|2015-05-01
534315|201095|Prefeitura Municipal de João Pessoa|2015|9517210102|Dedução de Receita do FPM – FUNDEB e Redutor Financeiro|3|Dedução de Receita do Fundeb|5897059.48|2015-06-01
